lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
str_other_party_lost_morale|{s1} perde {reg1} de moral.
str_qst_follow_spy_noticed_you|O espião viu você! Ele está fugindo!
str_father|pai
str_husband|marido
str_wife|esposa
str_daughter|filha
str_mother|mãe
str_son|filho
str_brother|irmão
str_sister|irmã
str_he|Ele
str_she|Ela
str_s3s_s2|{s3} de {s2}
str_s5_is_s51|{s5} é {s51}.
str_s5_is_the_ruler_of_s51|{s5} é o governante de {s51}.
str_s5_is_a_nobleman_of_s6|{s5} é um nobre de {s6}.
str_relation_mnus_100|Vingativo
str_relation_mnus_90|Vingativo
str_relation_mnus_80|Vingativo
str_relation_mnus_70|Odioso
str_relation_mnus_60|Odioso
str_relation_mnus_50|Hostil
str_relation_mnus_40|Irritado
str_relation_mnus_30|Ressentido
str_relation_mnus_20|Relutante
str_relation_mnus_10|Desconfiado
str_relation_plus_0|Indiferente
str_relation_plus_10|Cooperativo
str_relation_plus_20|Acolhedor
str_relation_plus_30|Favorável
str_relation_plus_40|Solidário
str_relation_plus_50|Amigável
str_relation_plus_60|Gentil
str_relation_plus_70|Afetuoso
str_relation_plus_80|Leal
str_relation_plus_90|Devoto
str_relation_mnus_100_ns|{s60} lhe é um inimigo jurado.
str_relation_mnus_90_ns|{s60} anseia por vingança contra você.
str_relation_mnus_80_ns|{s60} anseia por vingança contra você.
str_relation_mnus_70_ns|{s60} lhe odeia.
str_relation_mnus_60_ns|{s60} lhe odeia.
str_relation_mnus_50_ns|{s60} é hostil com você.
str_relation_mnus_40_ns|{s60} está irritado com você.
str_relation_mnus_30_ns|{s60} sente rancor a você.
str_relation_mnus_20_ns|{s60} é relutante com você.
str_relation_mnus_10_ns|{s60} suspeita de você.
str_relation_plus_0_ns|{s60} é indiferente a você.
str_relation_plus_10_ns|{s60} coopera com você.
str_relation_plus_20_ns|{s60} lhe acolhe com agrado.
str_relation_plus_30_ns|{s60} lhe é favorável.
str_relation_plus_40_ns|{s60} lhe apoia.
str_relation_plus_50_ns|{s60} é amigável com você.
str_relation_plus_60_ns|{s60} é gentil com você.
str_relation_plus_70_ns|{s60} sente afeto por você.
str_relation_plus_80_ns|{s60} é leal a você.
str_relation_plus_90_ns|{s60} mostra devoção a você.
str_relation_reg1|Relação: {reg1}
str_center_relation_mnus_100|^A população lhe odeia fervorosamente
str_center_relation_mnus_90|^A população lhe odeia intensamente
str_center_relation_mnus_80|^A população lhe odeia fortemente
str_center_relation_mnus_70|^A população lhe odeia
str_center_relation_mnus_60|^A população mostra-se desagradável com você
str_center_relation_mnus_50|^A população é extremamente hostil com você
str_center_relation_mnus_40|^A população é muito hostil com você
str_center_relation_mnus_30|^A população é hostil com você
str_center_relation_mnus_20|^A população está contra você
str_center_relation_mnus_10|^A população se opõe a você
str_center_relation_plus_0|^A população é indiferente a você
str_center_relation_plus_10|^A população lhe aceita
str_center_relation_plus_20|^A população coopera com você
str_center_relation_plus_30|^A população lhe apoia um pouco
str_center_relation_plus_40|^A população lhe apoia
str_center_relation_plus_50|^A população lhe apoia completamente
str_center_relation_plus_60|^A população é leal a você
str_center_relation_plus_70|^A população é muito leal a você
str_center_relation_plus_80|^A população sente devoção por você
str_center_relation_plus_90|^A população lhe é completamente devota
str_town_prosperity_0|^A pobreza da cidade de {s60} é insuportável
str_town_prosperity_10|^A cidade de {s60} está quase praticamente deserta.
str_town_prosperity_20|^A cidade de {s60} parece um lugar desolado e triste.
str_town_prosperity_30|^A cidade de {s60} parece pobre e descuidada.
str_town_prosperity_40|^A cidade de {s60} parece estar passando por dificuldades.
str_town_prosperity_50|^A cidade de {s60} não chama a atenção por nada.
str_town_prosperity_60|^A cidade de {s60} parece estar prosperando.
str_town_prosperity_70|^A próspera cidade de {s60} agita-se de atividade.
str_town_prosperity_80|^A cidade de {s60} parece rica e bem mantida.
str_town_prosperity_90|^A cidade de {s60} é rica e suas ruas estão cheias de gente de bem.
str_town_prosperity_100|^A esplendorosa cidade de {s60} ostenta abertamente suas riquezas.
str_fort_prosperity_0|^A pobreza do castelo de {s60} é insuportável
str_fort_prosperity_10|^O castelo de {s60} está praticamente deserto.
str_fort_prosperity_20|^O castelo de {s60} parece um lugar miserável e desolado.
str_fort_prosperity_30|^O castelo de {s60} parece pobre e abandonado.
str_fort_prosperity_40|^O castelo de {s60} parece estar passando por dificuldades.
str_fort_prosperity_50|^O castelo de {s60} não chama a atenção por nada.
str_fort_prosperity_60|^O castelo de {s60} parece estar prosperando.
str_fort_prosperity_70|^O próspero castelo de {s60} agita-se de atividade.
str_fort_prosperity_80|^O castelo de {s60} parece rico e bem mantido.
str_fort_prosperity_90|^O castelo de {s60} é rico e suas ruas estão cheias de gente de bem.
str_fort_prosperity_100|^O esplendoroso castelo de {s60} ostenta abertamente sua grande riqueza.
str_village_prosperity_0|^A pobreza da aldeia de {s60} é insuportável.
str_village_prosperity_10|^A aldeia de {s60} parece terrivelmente pobre e miserável.
str_village_prosperity_20|^A aldeia de {s60} parece muito pobre e abandonada.
str_village_prosperity_30|^A aldeia de {s60} parece pobre e descuidada.
str_village_prosperity_40|^A aldeia de {s60} parece estar passando por dificuldades.
str_village_prosperity_50|^A aldeia de {s60} não chama a atenção por nada.
str_village_prosperity_60|^A aldeia de {s60} parece estar prosperando.
str_village_prosperity_70|^A aldeia de {s60} parece exuberante e próspera.
str_village_prosperity_80|^A vila de {s60} parece rica e bem mantida.
str_village_prosperity_90|^A aldeia de {s60} parece muito rica e próspera.
str_village_prosperity_100|^A aldeia de {s60}, rodeada por campos vastos e férteis, parece imensamente rica.
str_town_alt_prosperity_0|Os poucos artigos que vendem no mercado parecem estar muito acima do alcance da população. As pessoas estão desnutridas, seus animais estão doentes ou moribundos, e as ferramentas de suas oficinas e tendas parecem estar inutilizáveis. As vielas foram abandonadas às moscas e aos cães sarnentos.
str_town_alt_prosperity_20|Você escuta algumas queixas no mercado sobre o preço dos artigos de uso diário e as tendas estão meio vazias. Você pode ver alguns sinais de desnutrição tanto nas pessoas como nos animais, os edifícios estão muito deteriorados e as ferramentas de trabalho meio quebradas. Seguramente muitos já emigraram a outras terras para poder sobreviver.
str_town_alt_prosperity_40|Ocasionalmente você ouve o murmúrio de queixas no mercado sobre o preço dos artigos de uso diário, mas parece que há uma razoável quantidade de produtos à venda. Às vezes você observa um edifício abandonado, uma tenda vazia ou alguma carroça desmantelada, mas nada fora do comum.
str_town_alt_prosperity_60|O povo está relativamente bem alimentado e satisfeito. Os artesãos atuam em seus prósperos negócios, e algumas pessoas de outras terras parecem estar vindo aqui para tentar a sorte.
str_town_alt_prosperity_80|As muralhas, as ruas e as casas estão muito bem conservadas. Os mercados estão repletos de viajantes das regiões próximas, atraídos pela boa disponibilidade de bens e trabalho. O ritmo dos martelos e demais ferramentas evidenciam bem a prosperidade das oficinas artesanais.
str_village_alt_prosperity_0|Apenas um punhado de gente é forte o suficiente para lavrar os campos, muitos dos quais estão se tornando pântanos invadidos por ervas daninhas. O resto das pessoas são fracas e desnutridas, isso se já não tiverem fugido para outro lugar. Os animais de tração há tempos que morreram por inanição ou foram devorados, ainda que seus restos permaneçam nos arredores da aldeia onde os ossos são devorados por feras selvagens.
str_village_alt_prosperity_20|Alguns agricultores e seus animais povoam os campos, mas são tão poucos que muitos camponeses poderiam emigrar em busca de melhor alimentação. As ferramentas agrícolas e de lavoura estão descuidadas e muitas vezes inservíveis, enquanto a erva daninha ganha terreno nos campos mais distantes.
str_village_alt_prosperity_40|Os campos e hortas estão sendo bem aproveitados, com os aldeões trabalhando conforme as estações. Tanto as pessoas como os animais parecem bem alimentados e gozam de um aspecto saudável. No entanto, alguns terrenos nas áreas mais remotas estão sem cultivar, e parte das paredes e cercas permanecem sem reparo, o que sugere que ainda não há mão de obra suficiente para todo o trabalho a ser feito.
str_village_alt_prosperity_60|Os campos e hortas agitam-se de atividade, os sacos cheios de grãos e carne seca vão de um lado a outro, dando testemunho da fertilidade das terras de lavoura e dos pastos desta região.
str_village_alt_prosperity_80|Os campos e hortas agitam-se de atividade. Os canais de irrigação recém cavados sugerem claramente que os agricultores possuem tempo e energias suficientes para ampliar a superfície cultivável. Enquanto isso, trabalhadores de temporada vêm aqui para ajudar com o trabalho conforme as estações e contribuir para a prosperidade geral da região.
str_oasis_village_alt_prosperity_0|Os pomares estão praticamente abandonados, e os canais que os regam encontram-se obstruídos com lama e terra. O punhado de camponeses que você pode ver está claramente malnutrido e exausto. Os animais de tração há tempos que morreram de fome ou foram devorados, embora algumas carcaças ainda estejam nos arredores, com os ossos roídos pelos lobos.
str_oasis_village_alt_prosperity_20|Você pode ver só alguns poucos aldeões cuidando dos pomares, enquanto em alguns lugares as dunas do deserto parecem estar invadindo vorazmente os jardins. Muitos dos canais estão obstruídos com lama, e os poços e cisternas estão cheios de areia.
str_oasis_village_alt_prosperity_40|Homens e mulheres estão ocupados cuidando dos pomares, subindo ao topo das árvores para colher frutas. Enquanto isso, há saudáveis e fortes animais impulsionando as bombas e moinhos que levam a água para os campos. Alguns dos canais de irrigação e os poços poderiam, no entanto, requerer algumas reparações.
str_oasis_village_alt_prosperity_60|Os pomares e hortas agitam-se de atividade. Os agricultores chamam uns aos outros alegremente do alto das árvores, onde polinizam os frutos. O ranger de bombas de madeira, o berro de animais de tração e o barulho da água corrente indica claramente que o sistema de irrigações prospera sem contratempos graças ao trabalho dos aldeões
str_oasis_village_alt_prosperity_80|Os pomares agitam-se de atividade, enquanto os fazendeiros carregam uma safra abundante de frutas para vender no mercado. Homens e mulheres estão trabalhando arduamente para cavar novos poços e canais, para trazer terras adicionais para irrigação.
str_acres_grain|acres de campos de grãos
str_acres_orchard|acres de pomares e vinhedos
str_acres_oasis|acres de jardins com irrigação
str_looms|teares
str_boats|barcos
str_head_cattle|cabeças de gado
str_head_sheep|cabeças de ovelha
str_mills|moinhos
str_kilns|fornos
str_pans|panelas
str_deposits|depósitos
str_hives|urticária
str_breweries|cervejarias
str_presses|prensas
str_smithies|ferreiros
str_caravans|caravanas terrestres
str_traps|armadilhas
str_gardens|pequenos jardins
str_tanneries|tanques de curtume
str_forests|florestas
str_master_miller|Mestre Moleiro
str_master_brewer|Mestre Cervejeiro
str_master_presser|Mestre Prensador
str_master_smith|Mestre Ferreiro
str_master_tanner|Mestre Curtidor
str_master_weaver|Mestre Tecelão
str_master_dyer|Mestre Tintureiro
str_war_report_minus_4|estamos prestes a perder a guerra. Mulheres serão estupradas e crianças serão massacradas! Como isso te faz sentir?
str_war_report_minus_3|a situação parece sombria
str_war_report_minus_2|as coisas não estão indo muito bem para nós
str_war_report_minus_1|ainda podemos vencer a guerra se nos unirmos
str_war_report_0|somos pareados com o inimigo
str_war_report_plus_1|temos uma boa chance de vencer a guerra
str_war_report_plus_2|as coisas estão indo muito bem
str_war_report_plus_3|não devemos ter dificuldade em derrotá-los
str_war_report_plus_4|estamos prestes a alcançar a vitória na guerra
str_persuasion_summary_very_bad|Você tenta o seu melhor para persuadir {s50}, mas nenhum de seus argumentos parece sair certo. Cada vez que você começa a fazer sentido, parece dizer algo totalmente errado que o tira do caminho. Ao terminar de falar, você não conseguiu formar um único ponto coerente a seu favor e percebe que tudo o que fez foi cavar um buraco mais fundo. Sem surpresa, {s50} não parece impressionado.
str_persuasion_summary_bad|Você tenta persuadir {s50}, mas {reg51?ela:ele} manobra você desde o início. Mesmo seus melhores argumentos soam vazios para seus próprios ouvidos. {s50}, da mesma forma, não formou uma opinião muito elevada sobre o que você tinha a dizer.
str_persuasion_summary_average|{s50} acaba por ser um orador habilidoso com uma mente perspicaz, e você não consegue apresentar nada de concreto que {reg51?ela:ele} não possa contrariar com um ponto racional. No final, nenhum de vocês conseguiu ganhar terreno nessa discussão.
str_persuasion_summary_good|Por meio de raciocínio rápido e argumentação suave, você consegue expor bem o seu caso, forçando {s50} a ceder em vários pontos. No entanto, {reg51?ela:ele} ainda expressa dúvidas sobre sua solicitação.
str_persuasion_summary_very_good|Você faz um discurso apaixonado que ecoa por todos os ouvidos atentos como poesia. O próprio mundo parece se acalmar para ouvi-lo melhor. As palavras inspiradoras comoveram {s50} profundamente e {reg51?ela:ele} parece muito mais disposto a ajudá-lo.
str_persuasion_summary_very_bad_center|Você tenta o seu melhor para persuadir o Comandante em {s50}, embora, infelizmente, ele não pareça confiar em você o suficiente. Você já percebeu que isso não vai acabar bem e percebeu que provavelmente não era uma de suas melhores ideias.^Depois de um tempo, o Comandante de {s50} decide não oferecer uma troca.
str_persuasion_summary_bad_center|Você tenta persuadir o Comandante em {s50}, mas {reg51?ela:ele} parece muito desinteressado desde o início. Você já sabe que eles não vão desistir sem lutar, então decide ir embora.
str_persuasion_summary_average_center|O Comandante de {s50} mostra relutância em cooperar e seu pedido caiu em ouvidos surdos. Você decide que isso não vai a lugar nenhum rapidamente e decide ir embora.
str_persuasion_summary_good_center|Embora o Comandante de {s50} pareça mostrar alguma inclinação para uma troca, {reg51?ela:ele} ainda expressa dúvidas sobre o seu pedido.
str_persuasion_summary_very_good_center|Seu pedido foi bem sucedido. O comandante de {s50} está feliz com seus termos e {reg51?ela:ele} parece muito mais disposto a ajudá-lo.
str_secret_sign_1|O armário dança à meia-noite...
str_secret_sign_2|Estou vendendo essas belas tapeçarias. Você gostaria de comprar algum?
str_secret_sign_3|O amigo de um amigo me enviou...
str_secret_sign_4|O vento sopra forte do leste e o rio corre vermelho...
str_countersign_1|Mas ele dança para a cômoda ou para o castiçal?
str_countersign_2|Sim, gostaria, você tem algum em azul?
str_countersign_3|Mas, meu amigo, o amigo do seu amigo nunca terá um amigo como eu.
str_countersign_4|Você esteve doente?
str_name_1|Janos
str_name_2|Arthur
str_name_3|Visaries
str_name_4|Aemar
str_name_5|Fredrick
str_name_6|Mark
str_name_7|Gunther
str_name_8|Peter
str_name_9|Francis
str_name_10|Drake
str_name_11|Gerold
str_name_12|Horsa
str_name_13|Osred
str_name_14|Theodore
str_name_15|Werzel
str_name_16|William
str_name_17|Craig
str_name_18|Carrick
str_name_19|Inderth
str_name_20|David
str_name_21|Trevor
str_name_22|Janus
str_name_23|Benjamin
str_name_24|Rhian
str_name_25|Hywell
str_surname_1|{s50} de Porto Branco
str_surname_2|{s50} de Tyrosh
str_surname_3|{s50} de Valdocaso
str_surname_4|{s50}, o Bravo
str_surname_5|{s50} de Bravos
str_surname_6|{s50} do Jardim de Cima
str_surname_7|{s50} Bellius
str_surname_8|{s50} Aeros
str_surname_9|{s50} Dungradon
str_surname_10|{s50} Karakatus
str_surname_11|{s50} de Monteleiro
str_surname_12|{s50} de Nocticantiga
str_surname_13|{s50} de Ibben
str_surname_14|{s50}, o Assassino
str_surname_15|{s50}, o Mestre
str_surname_16|{s50}, o Guerreiro
str_surname_17|{s50}, o Corajoso
str_surname_18|{s50} de Darry
str_surname_19|{s50} de Lorde Harroway
str_surname_20|{s50} Boulding
str_surname_21|{s50}, o Esguio
str_surname_22|{s50}, o Magro
str_surname_23|{s50} Barba sedosa
str_surname_24|{s50}, o Pardal
str_surname_25|{s50}, o Indigente
str_surname_26|{s50}, a Cicatriz
str_surname_27|{s50}, o Justo
str_surname_28|{s50}, o Sombrio
str_surname_29|{s50}, o Vermelho
str_surname_30|{s50}, o Negro
str_surname_31|{s50}, o Alto
str_surname_32|{s50} Olhos Estrelados
str_surname_33|{s50}, o Destemido
str_surname_34|{s50}, o Valoroso
str_surname_35|{s50}, o Astucioso
str_surname_36|{s50}, o Covarde
str_surname_37|{s50} Brilhante
str_surname_38|{s50} Ligeiro
str_surname_39|{s50}, o Menestrel
str_surname_40|{s50} Atrevido
str_surname_41|{s50} Cabeça Quente
str_surnames_end|fim dos sobrenomes
str_number_of_troops_killed_reg1|Número de tropas mortas: {reg1}
str_number_of_troops_wounded_reg1|Número de tropas feridas: {reg1}
str_number_of_own_troops_killed_reg1|Número de tropas aliadas mortas: {reg1}
str_number_of_own_troops_wounded_reg1|Número de tropas aliadas feridas: {reg1}
str_retreat|Retire-se!
str_siege_continues|A luta continua...
str_casualty_display|Suas baixas: {s10}^Baixas inimigas: {s11} {s12}
str_casualty_display_hp|^Você foi ferido por {reg1} pontos de vida.
str_quest_log_updated|Seu registro de Missões foi atualizado...
str_banner_selection_text|Foi-lhe concedido o direito de portar um estandarte. Seu estandarte significará seu status e trará honra para você e sua Casa. Qual estandarte você escolherá?
str_retirement_text_1|Só muito tarde você percebe que seu dinheiro não vai durar. Não leva muito tempo para desperdiçar o pouco que se preocupou em economizar e se sai mal em várias tentativas desesperadas de começar a se aventurar novamente. Você acaba mendigo em {s9}, vivendo da esmola e da caridade da igreja.
str_retirement_text_2|Só muito tarde você percebe que seu dinheiro não vai durar. Não leva muito tempo para desperdiçar o pouco que se preocupou em economizar. Uma vez que cada veado prateado tenha evaporado em suas mãos, você é forçado a começar uma vida de crime nas ruas de {s9}, usando suas habilidades para ganhar a vida roubando cobre de mulheres e cidadãos pobres.
str_retirement_text_3|Só muito tarde você percebe que seu dinheiro não vai durar. Você não demora muito para desperdiçar o pouco que se preocupou em economizar e acaba sendo um vagabundo sem um tostão, indo de taverna em taverna, empanturrando bebidas de clientes indulgentes, regalando-os com histórias de guerra nas quais ninguém acredita.
str_retirement_text_4|A prata que você economizou não dura muito, mas você consegue juntar o suficiente para comprar um terreno perto da aldeia de {s7}. Lá você se torna um fazendeiro livre e logo começa a atrair potenciais {esposas/maridos}. Com o tempo, os aldeões passam a tratá-lo como seu herói local. Você sempre recebe um lugar de honra nas festas, e suas façanhas são contadas e recontadas nos pubs e tavernas para que as crianças possam manter uma memória de você para todo o sempre.
str_retirement_text_5|A prata que você economizou não dura muito, mas é o suficiente para comprar uma pequena taverna em {s9}. Embora os locais desconfiem de você no início, eles logo o aceitam em seu meio. Com o tempo, sua crescente taverna se torna um popular salão de festas e ponto de encontro. As pessoas vêm por quilômetros para comer ou ficar lá devido à sua fama e às histórias épicas que você conta sobre seus dias de aventuras.
str_retirement_text_6|Você economizou sabiamente ao longo de sua carreira e agora sua prata e sua inteligência permitem que você faça alguns investimentos excelentes para cimentar seu futuro. Depois de comprar várias lojas e armazéns em {s9}, sua astúcia o transforma em um dos mercadores mais proeminentes da cidade, e você logo se torna um rico {homem/mulher} conhecido tanto por seu império comercial quanto por suas façanhas na batalha.
str_retirement_text_7|Como um nobre com terras, por menor que seja, seu futuro está quase garantido. Você se estabelece em sua fortaleza em {s7}, administrando a vila e os campos, julgando os tribunais locais e cumprindo suas obrigações para com seu senhor feudal. Ocasionalmente, seu soberano o chama para reunir e comandar suas campanhas, mas essas temporadas são breves e você nunca volta verdadeiramente às aventuras de sua juventude. Você já fez sua fortuna. Com seu próprio salão e propriedades, você tem poucos desejos que sua riqueza pessoal e a renda de suas terras não possam pagar.
str_retirement_text_8|Não há dúvida de que você se saiu muito bem. Suas extensas propriedades e riqueza de aventuras são suficientes para garantir a você uma vida rica e fácil para o resto de seus dias. Retirando-se para sua posição nobre em {s8}, você troca aventura pela política e logo se estabelece como uma potência considerável no reino de seu senhor feudal. Com intrigas para se ocupar, suas próprias florestas para caçar, um salão para festejar e uma centena de belas histórias de guerra para contar, você não terá problemas em aproveitar ao máximo os anos que se seguem.
str_retirement_text_9|Como recompensa por seu serviço competente e leal, seu senhor soberano decreta que você receba um título hereditário, juntando-se à nobreza principal do reino. Logo você completa sua investidura como senhor de {s7} e se torna um de seus assessores próximos e ajudantes. Sua fama lhe confere muita influência e atração sutil, bem como poder político evidente. Agora você passa seus dias jogando jogos de poder, administrando seus grandes feudos e contando os velhos tempos de aventura e glória.
str_retirement_text_10|Embora você tenha começado com humildes origens, seu suserano o tem em alta estima e uma onda de choque passa pelo reino quando ele nomeia você com o título hereditário de {duque/duquesa} de {s9}. Vastos feudos e fortunas agora são seus para governar. Você rapidamente se torna o conselheiro mais confiável de seu vassalo, quase igual a ele e encarregado de grande parte da administração de seu reino, e você se senta em um trono em seu próprio palácio esplendoroso como uma das figuras mais poderosas em todo o mundo conhecido.
str_loot_village|atacar aldeões inocentes
str_steal_from_villagers|roubar dos pobres aldeões
str_rob_caravan|roubar uma caravana mercante
str_sell_slavery|vender pessoas como escravas
str_men_hungry|ficar sem comida
str_men_unpaid|incapaz de pagar aos homens
str_excessive_casualties|transformar cada batalha em um banho de sangue de tropas amigas
str_surrender|render-se ao inimigo
str_flee_battle|fugir da batalha
str_pay_bandits|pague bandidos comuns
str_fail_quest|falhar em uma missão que empreendemos por palavra de honra
str_treachery|enganar aqueles que encontramos em trégua, desacreditando sua palavra de honra
str_missed_duel_npc|não apareceu para um duelo
str_squander_money|esbanjar dinheiro que nos foi dado em confiança
str_murder_merchant|nos envolvemos em assassinato a sangue frio
str_round_up_serfs|reunir servos em nome de alguns nobres
str_battle_fate_1|Fomos separados no calor da batalha
str_battle_fate_2|Fui ferido e deixado para morrer
str_battle_fate_3|Eu fui nocauteado pelo inimigo
str_battle_fate_4|Fui levado e preso por resgate
str_battle_fate_5|Fui capturado, mas depois consegui escapar
str_npc_morale_report|Sou {s6} sua escolha de companheiros, {s7} seu estilo de liderança e {s8} a situação geral.
str_happy|feliz com
str_content|contente com
str_concerned|preocupado com
str_not_happy|nada feliz com
str_miserable|completamente chocado com
